ID,cityID,pet,rent,space,lat,lng,label,floor,unit,transport,twd97,food:avgcost,tag:pet,tag:transport,tag:capital,tag:home,tag:sport,tag:culture,tag:safe,tag:food
182,251,N,38000,87.03,25.1853517,121.4442254,住,5,436.6310467654832,2,"(294772.89473898406, 2786381.571256358)",215.33333333333334,False,False,False,True,False,False,False,False
183,244,N,14000,24.23,25.0727709,121.36532609999999,套,6,577.7961205117622,1,"(286854.42657635023, 2773887.630594439)",345.375,False,False,False,False,True,True,True,True
184,251,N,30000,53.59,25.1891602,121.44240049999999,住,1,559.8059339428997,2,"(294587.5768531863, 2786802.8207072006)",232.5,False,False,False,True,False,False,False,False
186,231,N,36000,49.46,24.9636991,121.54216799999999,住,3,727.8608976951073,3,"(304743.03332464333, 2761866.134268336)",135.83333333333334,False,False,False,True,False,False,False,False
187,244,N,30000,53.12,25.072544399999998,121.36971499999999,住,7,564.7590361445782,1,"(287297.25531401485, 2773863.7460085214)",207.10714285714286,False,False,False,True,False,False,False,False
188,244,N,35000,66.63,25.070431600000003,121.3705213,住,3,525.288908899895,1,"(287379.2377781139, 2773629.945718625)",126.1,False,False,False,True,False,False,False,False
189,251,Y,14500,35.77,25.189294699999998,121.44701450000001,住,10,405.3676265026558,2,"(295052.55792923446, 2786819.2550567472)",75.0,True,False,False,True,False,False,False,False
190,237,N,23000,40.61,24.9437712,121.37465700000001,住,12,566.3629647869982,2,"(287835.243666463, 2759601.7528583943)",172.10526315789474,False,False,False,True,False,False,False,False
191,239,N,10000,28.0,24.9719853,121.339221,住,4,357.1428571428572,0,"(284248.8557033431, 2762717.4134256914)",0.0,False,False,False,True,False,False,False,False
192,251,N,13000,35.07,25.1772684,121.4249142,住,3,370.6871970345025,2,"(292829.3461243362, 2785479.93030985)",185.875,False,False,False,True,True,False,False,False
193,251,N,18500,48.83,25.186372,121.434547,住,11,378.8654515666598,2,"(293797.0445968726, 2786491.402971991)",0.0,False,False,False,True,False,False,False,False
194,251,Y,15000,37.11,25.186372,121.434547,住,3,404.2037186742118,2,"(293797.0445968726, 2786491.402971991)",0.0,True,False,False,True,False,False,False,False
195,251,N,22000,51.1,25.186372,121.434547,住,2,430.5283757338552,2,"(293797.0445968726, 2786491.402971991)",0.0,False,False,False,True,False,False,False,False
196,251,N,26000,48.85,25.1891602,121.44240049999999,住,4,532.2415557830092,2,"(294587.5768531863, 2786802.8207072006)",232.5,False,False,False,True,False,False,False,False
197,251,N,22000,44.38,25.200421600000002,121.42363390000001,住,14,495.7187922487607,1,"(292692.22590930393, 2788044.124376863)",0.0,False,False,False,True,False,False,False,False
198,251,N,30000,47.62,25.1504663,121.4595178,住,14,629.987400251995,3,"(296327.39633088163, 2782522.6069539236)",655.0,False,False,False,True,False,False,False,False
199,251,N,18000,40.08,25.1894602,121.43788980000001,住,7,449.10179640718565,2,"(294132.84967572824, 2786834.5643079984)",318.0,False,False,False,True,False,False,False,False
200,251,N,17000,43.85,25.190319,121.4305111,住,8,387.68529076396806,1,"(293388.8719814534, 2786927.2920244336)",0.0,False,False,False,True,False,False,False,False
201,251,N,35000,46.38,25.182950899999998,121.44675330000001,住,1,754.6356188012073,2,"(295028.56413323886, 2786116.485555235)",119.57142857142857,False,False,False,True,False,False,False,False
202,251,N,15000,28.0,25.186372,121.434547,住,3,535.7142857142857,2,"(293797.0445968726, 2786491.402971991)",0.0,False,False,False,True,False,False,False,False
203,237,N,18000,33.25,24.9388705,121.36549540000001,住,3,541.3533834586466,2,"(286911.49904787226, 2759056.4193114964)",165.0,False,False,False,True,False,False,False,False
204,251,N,25000,69.43,25.190319,121.4305111,住,16,360.07489557828023,1,"(293388.8719814534, 2786927.2920244336)",0.0,False,False,False,True,False,False,False,False
205,251,N,18500,40.32,25.186372,121.434547,住,6,458.82936507936506,2,"(293797.0445968726, 2786491.402971991)",0.0,False,False,False,True,False,False,False,False
206,244,N,25000,48.92,25.0701143,121.36008980000001,住,11,511.0384300899427,2,"(286326.9630467038, 2773591.957073607)",361.2,False,False,False,True,False,False,False,False
207,244,N,24000,47.78,25.080359,121.37848970000002,住,5,502.30221850146506,1,"(288180.041452372, 2774731.7756518535)",250.0,False,False,False,True,False,False,False,False
208,251,N,10000,17.62,25.1735568,121.4388846,住,3,567.5368898978434,2,"(294238.8535897909, 2785073.325176138)",202.90625,False,False,False,True,True,False,False,False
209,251,N,13000,15.33,25.1504663,121.4595178,住,13,848.0104370515329,3,"(296327.39633088163, 2782522.6069539236)",655.0,False,False,False,True,False,False,False,False
210,251,N,30000,72.25,25.190135199999997,121.43456880000001,住,3,415.2249134948097,2,"(293797.8962292956, 2786908.247179774)",0.0,False,False,False,True,False,False,False,False
211,251,N,35000,56.32,25.181836800000003,121.44048659999999,住,1,621.4488636363636,2,"(294397.3348892754, 2785990.99944911)",124.5,False,False,False,True,True,False,False,False
212,251,N,35000,60.91,25.190135199999997,121.43456880000001,住,8,574.6182892792646,2,"(293797.8962292956, 2786908.247179774)",0.0,False,False,False,True,False,False,False,False
213,251,N,20000,37.11,25.186372,121.434547,住,13,538.9382915656157,2,"(293797.0445968726, 2786491.402971991)",0.0,False,False,False,True,False,False,False,False
215,237,N,9500,11.82,24.9431392,121.3723237,套,9,803.7225042301184,2,"(287599.80189389165, 2759531.103179224)",152.90140845070422,False,True,False,False,True,False,False,True
216,251,N,13000,17.27,25.165969399999998,121.45898159999999,套,7,752.7504342790967,1,"(296267.489122594, 2784239.64622994)",0.0,False,True,False,False,True,True,True,False
217,251,N,18000,33.06,25.186372,121.434547,住,11,544.464609800363,2,"(293797.0445968726, 2786491.402971991)",0.0,False,False,False,True,False,False,False,False
218,251,N,19000,15.64,25.1788798,121.4367281,住,1,1214.8337595907926,2,"(294019.56729509385, 2785662.2287553097)",130.875,False,False,False,True,True,False,False,False
219,251,N,18000,56.72,25.186372,121.434547,住,13,317.3483779971791,2,"(293797.0445968726, 2786491.402971991)",0.0,False,False,False,True,False,False,False,False
221,244,N,68000,96.48,25.0851928,121.3780635,住,14,704.8092868988391,2,"(288135.5505292893, 2775267.069244686)",264.1818181818182,False,False,False,True,False,False,False,False
222,251,N,28500,60.43,25.1549273,121.4612601,住,5,471.6200562634453,3,"(296501.3621380814, 2783017.3357233405)",382.6666666666667,False,False,False,True,False,False,False,False
223,244,Y,38000,72.03,25.0727709,121.36532609999999,住,3,527.5579619602944,1,"(286854.42657635023, 2773887.630594439)",345.375,True,False,False,True,False,False,False,False
224,251,N,18500,34.01,25.182950899999998,121.44675330000001,住,13,543.9576595119083,2,"(295028.56413323886, 2786116.485555235)",119.57142857142857,False,False,False,True,False,False,False,False
225,251,N,13000,13.75,25.165969399999998,121.45898159999999,套,2,945.4545454545456,1,"(296267.489122594, 2784239.64622994)",0.0,False,True,False,False,True,True,True,False
226,251,N,17000,21.08,25.165969399999998,121.45898159999999,住,1,806.4516129032259,1,"(296267.489122594, 2784239.64622994)",0.0,False,False,False,True,False,False,False,False
227,251,N,18000,41.82,25.1853517,121.4442254,住,7,430.41606886657104,2,"(294772.89473898406, 2786381.571256358)",215.33333333333334,False,False,False,True,False,False,False,False
228,251,N,15000,26.73,25.1977186,121.42168500000001,住,6,561.1672278338945,1,"(292496.7590458528, 2787744.105060217)",0.0,False,False,False,True,False,False,False,False
229,251,N,19000,43.08,25.1891602,121.44240049999999,住,15,441.03992571959145,2,"(294587.5768531863, 2786802.8207072006)",232.5,False,False,False,True,False,False,False,False
230,251,N,22000,41.15,25.1853517,121.4442254,住,3,534.6294046172541,2,"(294772.89473898406, 2786381.571256358)",215.33333333333334,False,False,False,True,False,False,False,False
232,239,N,25000,39.25,24.955909899999998,121.3524311,住,1,636.9426751592358,2,"(285587.22353941156, 2760940.258477125)",106.44827586206897,False,False,False,True,False,False,False,False
233,251,N,18000,23.39,25.135455800000003,121.45979840000001,住,16,769.5596408721676,3,"(296361.3552827701, 2780860.0468142987)",165.9433962264151,False,False,False,True,False,False,False,False
234,251,N,39800,77.18,25.1926359,121.44233059999999,住,2,515.6776366934439,2,"(294579.26675948076, 2787187.789649373)",0.0,False,False,False,True,False,False,False,False
235,251,N,18000,47.36,25.1614245,121.45306289999999,住,6,380.0675675675676,2,"(295672.5411591221, 2783734.204267147)",198.4,False,False,False,True,False,False,False,False
236,251,N,14000,14.16,25.165969399999998,121.45898159999999,套,4,988.7005649717514,1,"(296267.489122594, 2784239.64622994)",0.0,False,True,False,False,True,True,True,False
237,251,N,70000,95.97,25.1504663,121.4595178,套,5,729.3946024799417,3,"(296327.39633088163, 2782522.6069539236)",655.0,False,True,False,False,False,False,True,False
238,251,N,33000,82.41,25.1891602,121.44240049999999,住,7,400.4368401892974,2,"(294587.5768531863, 2786802.8207072006)",232.5,False,False,False,True,False,False,False,False
239,251,N,25000,55.5,25.182950899999998,121.44675330000001,住,8,450.4504504504504,2,"(295028.56413323886, 2786116.485555235)",119.57142857142857,False,False,False,True,False,False,False,False
240,251,N,20000,35.1,25.1549273,121.4612601,住,3,569.8005698005697,3,"(296501.3621380814, 2783017.3357233405)",382.6666666666667,False,False,False,True,False,False,False,False
241,251,N,12000,16.06,25.1785525,121.4488013,住,7,747.1980074719803,2,"(295236.6098782441, 2785629.9758035336)",120.79611650485437,False,False,False,True,False,False,False,False
242,251,N,35000,60.91,25.190135199999997,121.43456880000001,住,8,574.6182892792646,2,"(293797.8962292956, 2786908.247179774)",0.0,False,False,False,True,False,False,False,False
244,251,N,17000,36.4,25.186372,121.434547,住,5,467.0329670329671,2,"(293797.0445968726, 2786491.402971991)",0.0,False,False,False,True,False,False,False,False
245,251,N,33000,60.0,25.190135199999997,121.43456880000001,住,3,550.0,2,"(293797.8962292956, 2786908.247179774)",0.0,False,False,False,True,False,False,False,False
246,251,N,17000,37.11,25.186372,121.434547,住,13,458.0975478307734,2,"(293797.0445968726, 2786491.402971991)",0.0,False,False,False,True,False,False,False,False
247,251,N,58000,83.72,25.165969399999998,121.45898159999999,住,6,692.785475394171,1,"(296267.489122594, 2784239.64622994)",0.0,False,False,False,True,False,False,False,False
248,241,N,38000,23.71,25.0665572,121.49455459999999,住,1,1602.6992830029526,3,"(299893.8132070061, 2773240.823826545)",190.34567901234567,False,False,False,True,True,False,False,True
249,241,N,38000,23.71,25.0665572,121.49455459999999,住,1,1602.6992830029526,3,"(299893.8132070061, 2773240.823826545)",190.34567901234567,False,False,False,True,True,False,False,True
250,251,N,26500,49.13,25.1684185,121.4671512,住,1,539.3853042947284,1,"(297090.0939666992, 2784513.7553220782)",0.0,False,False,False,True,False,False,False,False
251,251,N,39800,77.18,25.1926359,121.44233059999999,住,2,515.6776366934439,2,"(294579.26675948076, 2787187.789649373)",0.0,False,False,False,True,False,False,False,False
253,251,N,21000,47.31,25.165969399999998,121.45898159999999,住,15,443.88078630310713,1,"(296267.489122594, 2784239.64622994)",0.0,False,False,False,True,False,False,False,False
254,251,N,6500,9.56,25.1788798,121.4367281,套,1,679.9163179916318,2,"(294019.56729509385, 2785662.2287553097)",130.875,False,False,True,False,True,False,False,False
255,251,N,20000,44.98,25.1891602,121.44240049999999,住,5,444.642063139173,2,"(294587.5768531863, 2786802.8207072006)",232.5,False,False,False,True,False,False,False,False
256,251,N,28000,34.27,25.1614245,121.45306289999999,住,8,817.0411438576014,2,"(295672.5411591221, 2783734.204267147)",198.4,False,False,False,True,False,False,False,False
257,244,N,28000,39.23,25.079944100000002,121.38481340000001,住,7,713.739485087943,1,"(288818.07987490407, 2774687.620608221)",279.6666666666667,False,False,False,True,False,False,False,False
258,251,N,9500,6.0,25.169141399999997,121.4465942,住,2,1583.333333333333,3,"(295017.60019175574, 2784586.801013316)",170.61111111111111,False,False,False,True,True,False,False,False
259,251,N,20000,43.48,25.190319,121.4305111,住,4,459.98160073597063,1,"(293388.8719814534, 2786927.2920244336)",0.0,False,False,False,True,False,False,False,False
260,251,Y,22000,51.75,25.182950899999998,121.44675330000001,住,2,425.1207729468599,2,"(295028.56413323886, 2786116.485555235)",119.57142857142857,True,False,False,True,False,False,False,False
261,251,N,14000,34.52,25.189294699999998,121.44701450000001,住,6,405.5619930475087,2,"(295052.55792923446, 2786819.2550567472)",75.0,False,False,False,True,False,False,False,False
262,251,N,14000,17.51,25.171199899999998,121.4457487,住,7,799.543118218161,3,"(294931.61650695995, 2784814.5315907956)",152.85987261146497,False,False,False,True,True,False,False,False
263,239,N,12000,24.14,24.974887300000002,121.33695139999999,套,4,497.10024855012426,0,"(284018.9096873142, 2763038.2758043366)",218.0,False,False,False,False,True,True,True,False
264,251,Y,22000,22.12,25.138292899999996,121.46325379999999,住,1,994.5750452079567,3,"(296708.68792176637, 2781175.4936652738)",146.72222222222223,True,False,False,True,False,False,False,False
266,251,N,22000,51.21,25.190319,121.4305111,住,16,429.6035930482328,1,"(293388.8719814534, 2786927.2920244336)",0.0,False,False,False,True,False,False,False,False
267,237,N,23000,48.88,24.9270383,121.37108400000001,住,11,470.5400981996726,2,"(287479.4769030389, 2757747.387117447)",184.22222222222223,False,False,False,True,False,False,False,False
268,251,N,18000,48.25,25.190319,121.4305111,住,8,373.05699481865287,1,"(293388.8719814534, 2786927.2920244336)",0.0,False,False,False,True,False,False,False,False
269,251,Y,20000,31.92,25.186372,121.434547,住,13,626.5664160401002,2,"(293797.0445968726, 2786491.402971991)",0.0,True,False,False,True,False,False,False,False
270,251,N,5000,7.0,25.1783413,121.4426247,住,4,714.2857142857142,2,"(294614.11272163683, 2785604.5214039623)",179.65,False,False,True,True,True,False,False,False
271,251,N,14000,15.49,25.165969399999998,121.45898159999999,套,11,903.8089089735312,1,"(296267.489122594, 2784239.64622994)",0.0,False,True,False,False,True,True,True,False
272,251,N,21000,48.91,25.190319,121.4305111,住,6,429.36004906971993,1,"(293388.8719814534, 2786927.2920244336)",0.0,False,False,False,True,False,False,False,False
273,251,N,23000,47.63,25.1871283,121.4208592,住,9,482.8889355448247,2,"(292417.20300962304, 2786570.793008825)",142.5,False,False,False,True,False,False,False,False
275,251,N,15000,12.33,25.1772684,121.4249142,住,1,1216.54501216545,2,"(292829.3461243362, 2785479.93030985)",185.875,False,False,False,True,True,False,False,False
277,251,N,13000,16.12,25.165969399999998,121.45898159999999,套,10,806.4516129032257,1,"(296267.489122594, 2784239.64622994)",0.0,False,True,False,False,True,True,True,False
278,110,Y,25000,24.44,25.032797600000002,121.56713740000001,住,4,1022.91325695581,3,"(307232.24469158775, 2769530.1511102337)",324.17857142857144,True,True,False,True,False,True,True,True
280,251,N,8000,11.0,25.173449800000004,121.4483173,套,2,727.2727272727273,3,"(295189.7061888811, 2785064.6045061615)",149.6875,False,False,True,False,True,False,False,False
281,251,N,18000,36.07,25.1977186,121.42168500000001,住,2,499.02966454116995,1,"(292496.7590458528, 2787744.105060217)",0.0,False,False,False,True,False,False,False,False
282,251,N,25000,50.97,25.1891602,121.44240049999999,套,13,490.4845987835982,2,"(294587.5768531863, 2786802.8207072006)",232.5,False,True,False,False,True,False,False,False
283,251,N,22000,58.44,25.1935354,121.43517820000001,住,10,376.4544832306639,2,"(293858.0975552466, 2787285.074612864)",0.0,False,False,False,True,False,False,False,False
284,251,N,40000,86.25,25.1525054,121.4649814,住,4,463.76811594202906,3,"(296877.4510267755, 2782750.3594811372)",0.0,False,False,False,True,False,False,False,False
285,251,N,35000,73.19,25.1525054,121.4649814,住,2,478.20740538324907,3,"(296877.4510267755, 2782750.3594811372)",0.0,False,False,False,True,False,False,False,False
286,251,N,16000,43.85,25.190319,121.4305111,住,6,364.88027366020515,1,"(293388.8719814534, 2786927.2920244336)",0.0,False,False,False,True,False,False,False,False
287,251,N,18000,46.8,25.1924116,121.44447890000001,住,11,384.6153846153846,2,"(294795.8630326786, 2787163.6578960293)",428.0,False,False,False,True,False,False,False,False
290,251,Y,18000,44.57,25.186372,121.434547,住,1,403.85909804801435,2,"(293797.0445968726, 2786491.402971991)",0.0,True,False,False,True,False,False,False,False
